state,year,unemp,cpi,hpi,president,senate,house,cpi_US,unemp_US,exp,growth,MKT,SMB,HML,Rf,market,dem_share
AR,1/1/90,-0.7,,0.448995668,,0.375571699,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0.375571699
AR,1/1/90,-0.7,,0.448995668,,,-0.027736832,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.027736832
AR,1/1/91,-0.1,,0.713613551,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
AR,1/1/92,0.4,,2.320330141,0.110162207,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.110162207
AR,1/1/92,0.4,,2.320330141,,-0.396560499,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.396560499
AR,1/1/92,0.4,,2.320330141,,,0.035971584,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.035971584
AR,1/1/93,-0.3,,3.325469903,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
AR,1/1/94,-0.9,,4.529385771,,0,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,0
AR,1/1/94,-0.9,,4.529385771,,,-0.117018892,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.117018892
AR,1/1/95,-0.7,,5.678855774,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
AR,1/1/96,-0.5,,4.746983132,0.005284963,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.005284963
AR,1/1/96,-0.5,,4.746983132,,-0.128776147,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,-0.128776147
AR,1/1/96,-0.5,,4.746983132,,,-0.015949177,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,-0.015949177
AR,1/1/97,0.3,,3.48163707,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
AR,1/1/98,-0.1,,3.032353303,,0.07760485,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.07760485
AR,1/1/98,-0.1,,3.032353303,,,-0.1373044,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.1373044
AR,1/1/99,0,,3.683362187,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
AR,1/1/00,-0.6,,2.475817596,-0.078721929,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.078721929
AR,1/1/00,-0.6,,2.475817596,,0,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0
AR,1/1/00,-0.6,,2.475817596,,,0.240788498,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.240788498
AR,1/1/01,-0.3,,2.376671536,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
AR,1/1/02,0.6,,5.334504144,,-0.011644442,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.011644442
AR,1/1/02,0.6,,5.334504144,,,0.008056621,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0.008056621
AR,1/1/03,0.5,,3.298077424,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
AR,1/1/04,0.5,,4.125895289,-0.013166258,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.013166258
AR,1/1/04,0.5,,4.125895289,,0.020021581,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,0.020021581
AR,1/1/04,0.5,,4.125895289,,,-0.030787642,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.030787642
AR,1/1/05,-0.2,,5.793450882,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
AR,1/1/06,-0.3,,7.348901099,,0,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0
AR,1/1/06,-0.3,,7.348901099,,,0.059501733,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.059501733
AR,1/1/07,0,,6.090850928,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
AR,1/1/08,0.1,,2.963052306,-0.056829707,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.056829707
AR,1/1/08,0.1,,2.963052306,,0.236351912,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.236351912
AR,1/1/08,0.1,,2.963052306,,,-0.070576726,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,-0.070576726
AR,1/1/09,0,-1.671,-0.3475205,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
AR,1/1/10,2.3,3.435,-1.273461071,,-0.425878558,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.425878558
AR,1/1/10,2.3,3.435,-1.273461071,,,-0.117047202,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.117047202
AR,1/1/11,0.2,2.916,-2.488490237,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
AR,1/1/12,0,1.407,-1.63620823,-0.019856695,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.019856695
AR,1/1/12,0,1.407,-1.63620823,,0,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0
AR,1/1/12,0,1.407,-1.63620823,,,-0.117156634,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.117156634
AR,1/1/13,-0.6,1.378,0.508958497,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
AR,1/1/14,-0.3,1.088,1.44092219,,0.024852142,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0.024852142
AR,1/1/14,-0.3,1.088,1.44092219,,,0.013118245,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0.013118245
AR,1/1/15,-1.1,0.126,1.314935065,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
AR,1/1/16,-0.9,0.947,2.503605191,-0.032258662,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.032258662
AR,1/1/16,-0.9,0.947,2.503605191,,-0.032593082,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.032593082
AR,1/1/16,-0.9,0.947,2.503605191,,,-0.202514494,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.202514494
AR,1/1/17,-1,0.928,2.622220485,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
AR,1/1/18,-0.3,1.211,3.617669459,,0,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0
AR,1/1/18,-0.3,1.211,3.617669459,,,0.247737076,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.247737076
AR,1/1/19,0,1.479,3.656743844,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
AR,1/1/20,-0.2,2.001,3.775926254,0.011219378,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.011219378
AR,1/1/20,-0.2,2.001,3.775926254,,0,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0
AR,1/1/20,-0.2,2.001,3.775926254,,,-0.071722804,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.071722804
AR,1/1/21,2.6,,4.215920738,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
AZ,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
AZ,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
AZ,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
AZ,1/1/77,,,3.079526227,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
AZ,1/1/78,-1.4,,8.273145108,,0,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,0
AZ,1/1/78,-1.4,,8.273145108,,,0.016008336,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,0.016008336
AZ,1/1/79,-2.4,,16.54032747,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
AZ,1/1/80,-0.9,,21.89410693,-0.115552946,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.115552946
AZ,1/1/80,-0.9,,21.89410693,,-0.056290833,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.056290833
AZ,1/1/80,-0.9,,21.89410693,,,-0.04229386,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.04229386
AZ,1/1/81,1.5,,10.40554963,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
AZ,1/1/82,-0.4,,8.274528758,,0.085291827,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.085291827
AZ,1/1/82,-0.4,,8.274528758,,,-0.039078499,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,-0.039078499
AZ,1/1/83,3.8,,-5.008481386,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
AZ,1/1/84,-0.9,,9.793233083,0.042979596,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0.042979596
AZ,1/1/84,-0.9,,9.793233083,,0,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0
AZ,1/1/84,-0.9,,9.793233083,,,-0.083796047,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.083796047
AZ,1/1/85,-4.1,,3.860640301,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
AZ,1/1/86,1.4,,4.549575538,,-0.173980864,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,-0.173980864
AZ,1/1/86,1.4,,4.549575538,,,-0.015160848,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,-0.015160848
AZ,1/1/87,0.7,,5.605045329,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
AZ,1/1/88,-0.6,,1.560167214,0.06201231,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.06201231
AZ,1/1/88,-0.6,,1.560167214,,0.171965061,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.171965061
AZ,1/1/88,-0.6,,1.560167214,,,-0.037566313,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.037566313
AZ,1/1/89,-0.1,,-0.771775083,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
AZ,1/1/90,-1.2,,-0.896296296,,0,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0
AZ,1/1/90,-1.2,,-0.896296296,,,0.07050025,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0.07050025
AZ,1/1/91,0,,-0.186860004,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
AZ,1/1/92,0.7,,2.141680395,-0.022234215,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.022234215
AZ,1/1/92,0.7,,2.141680395,,-0.251388505,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.251388505
AZ,1/1/92,0.7,,2.141680395,,,0.056995799,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.056995799
AZ,1/1/93,1.7,,2.983870968,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
AZ,1/1/94,-1.2,,2.491635225,,0.079724667,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,0.079724667
AZ,1/1/94,-1.2,,2.491635225,,,-0.040964548,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.040964548
AZ,1/1/95,-0.2,,5.160797388,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
AZ,1/1/96,-0.9,,5.878467635,0.099966133,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.099966133
AZ,1/1/96,-0.9,,5.878467635,,0,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0
AZ,1/1/96,-0.9,,5.878467635,,,0.011710226,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.011710226
AZ,1/1/97,0.2,,4.834684966,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
AZ,1/1/98,-0.9,,3.951204999,,-0.123813166,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,-0.123813166
AZ,1/1/98,-0.9,,3.951204999,,,0.020961312,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.020961312
AZ,1/1/99,-0.3,,5.243574332,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
AZ,1/1/00,0.2,,4.732118575,-0.017824809,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.017824809
AZ,1/1/00,0.2,,4.732118575,,0,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0
AZ,1/1/00,0.2,,4.732118575,,,-0.024693743,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,-0.024693743
AZ,1/1/01,-0.5,,6.003635419,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
AZ,1/1/02,0.7,,6.594483367,,0,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0
AZ,1/1/02,0.7,,6.594483367,,,0.014676654,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0.014676654
AZ,1/1/03,1.4,,5.437330514,,,,-0.012209567,1.1,0.1,0.016959431,30.75,26.51,5.11,1.02,-0.2276,
AZ,1/1/04,-0.3,,5.762859634,-0.003377521,,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.003377521
AZ,1/1/04,-0.3,,5.762859634,,-0.065412236,,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.065412236
AZ,1/1/04,-0.3,,5.762859634,,,-0.076004623,0.007021424,0.2,0,0.027962042,10.72,4.43,7.67,1.2,0.3075,-0.076004623
AZ,1/1/05,-0.8,,12.55461215,,,,0.003695824,-0.5,0.5,0.038525568,3.09,-2.36,9.43,2.98,0.1072,
AZ,1/1/06,-0.3,,29.7202285,,0.228789303,,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.228789303
AZ,1/1/06,-0.3,,29.7202285,,,0.100805183,0.006987975,-0.4,0.3,0.034832194,10.6,0.08,11.75,4.8,0.0309,0.100805183
AZ,1/1/07,-0.4,,18.57780036,,,,-0.001444463,-0.5,-0.1,0.0278281,1.04,-7.4,-17.28,4.66,0.106,
AZ,1/1/08,-0.5,,-1.007022973,0.007184179,,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.007184179
AZ,1/1/08,-0.5,,-1.007022973,,0,,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0
AZ,1/1/08,-0.5,,-1.007022973,,,0.06945196,-0.003511048,0,0,0.020105128,-38.34,2.45,0.83,1.6,0.0104,0.06945196
AZ,1/1/09,2,0.503,-13.86176711,,,,0.009442785,1.2,0.9,0.001221848,28.26,9.35,-9.42,0.1,-0.3834,
AZ,1/1/10,3.9,-1.105,-15.89424312,,-0.08848153,,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.08848153
AZ,1/1/10,3.9,-1.105,-15.89424312,,,-0.070357991,-0.041350032,3.5,-1.5,-0.025998912,17.37,14.29,-5.1,0.12,0.2826,-0.070357991
AZ,1/1/11,0.6,1.112,-12.3219917,,,,0.019564209,0.3,0.2,0.0270886,0.44,-5.79,-8.54,0.04,0.1737,
AZ,1/1/12,-0.9,0.944,-10.79771325,-0.005254839,,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,-0.005254839
AZ,1/1/12,-0.9,0.944,-10.79771325,,0.115523658,,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.115523658
AZ,1/1/12,-0.9,0.944,-10.79771325,,,0.016551658,0.015033971,-0.7,0.8,0.015498955,16.27,-1.32,9.85,0.06,0.0044,0.016551658
AZ,1/1/13,-1,1.687,4.121217266,,,,-0.010665772,-0.8,-0.3,0.022806861,35.2,7.63,2.65,0.02,0.1627,
AZ,1/1/14,-0.6,0.782,13.28468939,,0,,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,0
AZ,1/1/14,-0.6,0.782,13.28468939,,,-0.041936071,-0.006070367,-0.7,-0.2,0.018418762,11.71,-7.8,-1.46,0.02,0.352,-0.041936071
AZ,1/1/15,-1,0.068,9.125256378,,,,0.00149237,-1.2,0,0.022877789,0.08,-3.93,-9.53,0.02,0.1171,
AZ,1/1/16,-0.7,2.123,6.143040855,0.005378871,,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.005378871
AZ,1/1/16,-0.7,2.123,6.143040855,,-0.054546978,,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,-0.054546978
AZ,1/1/16,-0.7,2.123,6.143040855,,,0.035162688,-0.014941114,-0.9,-0.4,0.027063642,13.3,6.63,22.64,0.2,0.0008,0.035162688
AZ,1/1/17,-0.6,0.932,6.747437092,,,,0.011458351,-0.4,-0.2,0.01667476,21.51,-4.95,-13.48,0.8,0.133,
AZ,1/1/18,-0.5,1.754,7.549036727,,0.0920688,,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.0920688
AZ,1/1/18,-0.5,1.754,7.549036727,,,0.074691953,0.008707942,-0.5,0.1,0.022556777,-6.93,-3.34,-9.8,1.81,0.2151,0.074691953
AZ,1/1/19,-0.2,2.446,7.890464336,,,,0.002958789,-0.5,0.2,0.029188592,28.28,-6.06,-10.48,2.14,-0.0693,
AZ,1/1/20,0.1,1.986,6.606139647,0.042370365,,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.042370365
AZ,1/1/20,0.1,1.986,6.606139647,,0.012059623,,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,0.012059623
AZ,1/1/20,0.1,1.986,6.606139647,,,-0.005125946,-0.006213402,-0.2,-0.2,0.022888691,23.67,12.78,-46.31,0.44,0.2828,-0.005125946
AZ,1/1/21,3,,8.191784689,,0,,-0.005642347,4.4,0.1,-0.034045929,,,,,0.2367,0
CA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
CA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
CA,1/1/76,,,,,,,-0.018709535,2.9,,-0.002054561,21.91,14.58,24.28,5.08,0.3244,
CA,1/1/77,,,18.72994039,,,,-0.033665957,-0.8,,0.053881393,-8.26,22.6,7.5,5.12,0.2191,
CA,1/1/78,-0.8,,25.31376714,,0,,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,0
CA,1/1/78,-0.8,,25.31376714,,,-0.045733827,0.006964954,-0.6,,0.046241699,1.03,14.39,0.59,7.18,-0.0826,-0.045733827
CA,1/1/79,-1.3,,19.2449923,,,,0.011591089,-1,,0.05535288,13.09,21.23,-2.48,10.38,0.0103,
CA,1/1/80,-0.9,,17.23736917,-0.120353849,,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.120353849
CA,1/1/80,-0.9,,17.23736917,,0.096236705,,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,0.096236705
CA,1/1/80,-0.9,,17.23736917,,,-0.062874841,0.036220815,-0.2,2.6,0.031661453,22.13,5.7,-24.63,11.24,0.1309,-0.062874841
CA,1/1/81,0.7,,15.12178993,,,,0.022498299,1.3,-0.2,-0.002567497,-18.13,7.13,25.12,14.71,0.2213,
CA,1/1/82,0.5,,9.430349449,,-0.117363922,,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,-0.117363922
CA,1/1/82,0.5,,9.430349449,,,0.054914278,-0.031234294,0.4,-2.1,0.025377193,10.66,8.7,13.36,10.54,-0.1813,0.054914278
CA,1/1/83,2.7,,-5.354330709,,,,-0.042199744,2.1,-2.7,-0.018028874,13.74,14.03,20.49,8.8,0.1066,
CA,1/1/84,-0.3,,8.430393788,0.053483388,,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0.053483388
CA,1/1/84,-0.3,,8.430393788,,0,,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,0
CA,1/1/84,-0.3,,8.430393788,,,-0.019841091,-0.02998839,-0.1,-1.3,0.04583928,-6.05,-8.2,19.07,9.85,0.1374,-0.019841091
CA,1/1/85,-2,,3.188405797,,,,0.012086742,-2.1,0.3,0.072366181,24.91,0.58,1.37,7.72,-0.0605,
CA,1/1/86,-0.6,,5.469266358,,0.045135993,,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.045135993
CA,1/1/86,-0.6,,5.469266358,,,0.036618895,-0.008399809,-0.3,-0.4,0.041696562,10.12,-9.56,9.33,6.16,0.2491,0.036618895
CA,1/1/87,-0.4,,6.924643585,,,,-0.015839966,-0.2,-0.3,0.03462646,-3.87,-10.85,-1.62,5.47,0.1012,
CA,1/1/88,-1,,10.4981685,0.062916669,,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.062916669
CA,1/1/88,-1,,10.4981685,,-0.052888784,,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,-0.052888784
CA,1/1/88,-1,,10.4981685,,,0.00714906,0.016339629,-0.8,0.3,0.03459252,11.55,5.76,14.37,6.35,-0.0387,0.00714906
CA,1/1/89,-0.5,,15.74620434,,,,0.005215378,-0.7,0.6,0.041770613,20.49,-12.9,-4.12,8.37,0.1155,
CA,1/1/90,-0.2,,21.02760912,,0,,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,0
CA,1/1/90,-0.2,,21.02760912,,,-0.037476327,0.006916374,-0.2,0.1,0.036726594,-13.95,-14.02,-10.04,7.81,0.2049,-0.037476327
CA,1/1/91,0.7,,8.235127077,,,,0.006272875,0.3,0.3,0.018859539,29.18,16.16,-14.72,5.6,-0.1395,
CA,1/1/92,2,,-0.327954873,-0.015528547,,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,-0.015528547
CA,1/1/92,2,,-0.327954873,,0.070922776,,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.070922776
CA,1/1/92,2,,-0.327954873,,,0.02297152,-0.012023125,1.3,-0.9,-0.001082648,6.23,7.67,24.49,3.51,0.2918,0.02297152
CA,1/1/93,1.6,,-1.237167676,,,,-0.011752325,0.6,-0.4,0.035224405,8.21,6.38,16.86,2.9,0.0623,
CA,1/1/94,0.1,,-3.766879886,,-0.043569082,,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.043569082
CA,1/1/94,0.1,,-3.766879886,,,-0.037462416,-0.000712238,-0.6,0.3,0.02751781,-4.1,-0.3,-0.77,3.9,0.0821,-0.037462416
CA,1/1/95,-0.8,,-4.883677991,,,,-0.0037429,-0.8,-0.1,0.040287933,31.22,-9.75,6.05,5.6,-0.041,
CA,1/1/96,-0.8,,-1.844123071,0.050922778,,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.050922778
CA,1/1/96,-0.8,,-1.844123071,,0,,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0
CA,1/1/96,-0.8,,-1.844123071,,,0.021293111,0.0020959,-0.5,0,0.026842173,15.96,-4.42,8.7,5.21,0.3122,0.021293111
CA,1/1/97,-0.5,,-0.247206566,,,,0.001314845,-0.2,0,0.037725655,25.96,-7.64,19.11,5.26,0.1596,
CA,1/1/98,-1,,2.661578113,,0.063210165,,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.063210165
CA,1/1/98,-1,,2.661578113,,,0.009328361,-0.005988961,-0.5,-0.1,0.044471749,19.46,-25.28,-10.32,4.86,0.2596,0.009328361
CA,1/1/99,-0.5,,8.44880027,,,,-0.007909837,-0.4,-0.4,0.044813944,20.57,15.58,-31.96,4.68,0.1946,
CA,1/1/00,-0.6,,7.999821929,0.023508712,,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.023508712
CA,1/1/00,-0.6,,7.999821929,,0.027857142,,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.027857142
CA,1/1/00,-0.6,,7.999821929,,,0.012311798,0.006463443,-0.3,0.2,0.047944997,-17.6,-4.58,45.02,5.89,0.2057,0.012311798
CA,1/1/01,-0.4,,12.55152514,,,,0.011739464,-0.2,0.3,0.04077155,-15.2,18.24,18.5,3.83,-0.176,
CA,1/1/02,0.6,,12.75956784,,0,,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,0
CA,1/1/02,0.6,,12.75956784,,,-0.004009046,-0.00550467,0.7,-0.6,0.009543436,-22.76,4.45,8.09,1.65,-0.152,-0.004009046
